/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2014359_2015306/corr.grd 2014359_2015306 20141226 20151103 312 20.787592054645 0.137768477201
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2014359_2015330/corr.grd 2014359_2015330 20141226 20151127 336 50.079789941687 0.186413154006
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2014359_2015354/corr.grd 2014359_2015354 20141226 20151221 360 18.623930615476997 0.153591409326
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2014359_2016013/corr.grd 2014359_2016013 20141226 20160114 384 50.930912186407 0.151498779655
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2014359_2018002/corr.grd 2014359_2018002 20141226 20180103 1104 7.226192770512 0.112693563104
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2014359_2018074/corr.grd 2014359_2018074 20141226 20180316 1176 1.8224153814140003 0.107819624245
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2015090/corr.grd 2015066_2015090 20150308 20150401 24 83.275618942823 0.436213582754
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2015114/corr.grd 2015066_2015114 20150308 20150425 48 140.14539417294 0.251541703939
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2015138/corr.grd 2015066_2015138 20150308 20150519 72 44.141768395681 0.210572481155
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2015162/corr.grd 2015066_2015162 20150308 20150612 96 1.8846892667479997 0.181652769446
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2015186/corr.grd 2015066_2015186 20150308 20150706 120 121.34767978613 0.190878540277
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2015210/corr.grd 2015066_2015210 20150308 20150730 144 0.41467897465400005 0.197353795171
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2015234/corr.grd 2015066_2015234 20150308 20150823 168 35.793235637943994 0.194991141558
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2015306/corr.grd 2015066_2015306 20150308 20151103 240 48.362021383908996 0.142333745956
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2015330/corr.grd 2015066_2015330 20150308 20151127 264 22.505360612423 0.196867018938
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2015354/corr.grd 2015066_2015354 20150308 20151221 288 46.198359944741 0.15326718986
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2016037/corr.grd 2015066_2016037 20150308 20160207 336 40.014814435408994 0.112022563815
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2016061/corr.grd 2015066_2016061 20150308 20160302 360 86.872223026824 0.13140077889
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2016085/corr.grd 2015066_2016085 20150308 20160326 384 24.572765997564 0.208686307073
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2018134/corr.grd 2015066_2018134 20150308 20180515 1164 7.0985780076400005 0.107610203326
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2018314/corr.grd 2015066_2018314 20150308 20181111 1344 7.541524991534001 0.124374881387
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2019105/corr.grd 2015066_2019105 20150308 20190416 1500 2.6803771093740005 0.100900188088
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2019231/corr.grd 2015066_2019231 20150308 20190820 1625 6.120765713945 0.110707700253
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015066_2019255/corr.grd 2015066_2019255 20150308 20190913 1649 0.44408947635399976 0.112083606422
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2015114/corr.grd 2015090_2015114 20150401 20150425 24 56.869775230117 0.300262957811
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2015138/corr.grd 2015090_2015138 20150401 20150519 48 39.133850547142 0.2170933038
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2015162/corr.grd 2015090_2015162 20150401 20150612 72 81.390929676075 0.180863142014
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2015186/corr.grd 2015090_2015186 20150401 20150706 96 38.072060843307 0.23470389843
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2015210/corr.grd 2015090_2015210 20150401 20150730 120 83.69029791747701 0.242116436362
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2015234/corr.grd 2015090_2015234 20150401 20150823 144 47.48238330487901 0.258998543024
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2015258/corr.grd 2015090_2015258 20150401 20150916 168 35.00337759962899 0.194435164332
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2015282/corr.grd 2015090_2015282 20150401 20151010 192 31.282509621576004 0.247768089175
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2015306/corr.grd 2015090_2015306 20150401 20151103 216 34.913597558914006 0.14067812264
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2015354/corr.grd 2015090_2015354 20150401 20151221 264 37.07725899808201 0.14616972208
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2016013/corr.grd 2015090_2016013 20150401 20160114 288 4.77027742715201 0.145305991173
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2016061/corr.grd 2015090_2016061 20150401 20160302 336 3.596604084001001 0.123550273478
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2016085/corr.grd 2015090_2016085 20150401 20160326 360 58.702852945259 0.197698846459
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2016109/corr.grd 2015090_2016109 20150401 20160419 384 45.47734821298201 0.187999129295
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2018122/corr.grd 2015090_2018122 20150401 20180503 1128 6.138973062676996 0.125171646476
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2018206/corr.grd 2015090_2018206 20150401 20180726 1212 3.2151979076240025 0.127693384886
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2018218/corr.grd 2015090_2018218 20150401 20180807 1224 5.767610015937009 0.136136263609
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2018278/corr.grd 2015090_2018278 20150401 20181006 1284 1.3575871838639983 0.125333830714
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015090_2019201/corr.grd 2015090_2019201 20150401 20190721 1572 7.163670675410003 0.122733153403
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015114_2015138/corr.grd 2015114_2015138 20150425 20150519 24 96.003625777259 0.241399690509
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015114_2015162/corr.grd 2015114_2015162 20150425 20150612 48 138.26070490619202 0.17985022068
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015114_2015186/corr.grd 2015114_2015186 20150425 20150706 72 18.79771438681 0.213512390852
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015114_2015210/corr.grd 2015114_2015210 20150425 20150730 96 140.560073147594 0.180227383971
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015114_2015234/corr.grd 2015114_2015234 20150425 20150823 120 104.35215853499601 0.176401644945
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015114_2015258/corr.grd 2015114_2015258 20150425 20150916 144 21.86639763048801 0.200922101736
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015114_2016085/corr.grd 2015114_2016085 20150425 20160326 336 115.572628175376 0.150806337595
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015114_2016109/corr.grd 2015114_2016109 20150425 20160419 360 102.34712344309901 0.154560804367
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015114_2016133/corr.grd 2015114_2016133 20150425 20160513 384 41.348185030912006 0.152933984995
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2015162/corr.grd 2015138_2015162 20150519 20150612 24 42.257079128933 0.340055882931
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2015186/corr.grd 2015138_2015186 20150519 20150706 48 77.205911390449 0.276746064425
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2015210/corr.grd 2015138_2015210 20150519 20150730 72 44.556447370335 0.228455334902
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2015234/corr.grd 2015138_2015234 20150519 20150823 96 8.348532757737004 0.200472563505
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2015258/corr.grd 2015138_2015258 20150519 20150916 120 74.137228146771 0.227813631296
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2015282/corr.grd 2015138_2015282 20150519 20151010 144 7.851340925565999 0.227589830756
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2015306/corr.grd 2015138_2015306 20150519 20151103 168 4.2202529882279975 0.181693583727
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2015354/corr.grd 2015138_2015354 20150519 20151221 216 2.056591549059995 0.176577091217
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2016013/corr.grd 2015138_2016013 20150519 20160114 240 34.363573119989994 0.150261700153
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2016061/corr.grd 2015138_2016061 20150519 20160302 288 42.730454631143004 0.127730607986
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2016085/corr.grd 2015138_2016085 20150519 20160326 312 19.569002398117 0.17897054553
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2016109/corr.grd 2015138_2016109 20150519 20160419 336 6.343497665840005 0.20446176827
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2016133/corr.grd 2015138_2016133 20150519 20160513 360 54.655440746347 0.196621403098
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2016157/corr.grd 2015138_2016157 20150519 20160606 384 16.669203069837003 0.185349062085
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2018242/corr.grd 2015138_2018242 20150519 20180831 1200 5.891085390767998 0.125005811453
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2018266/corr.grd 2015138_2018266 20150519 20180924 1224 8.442926543515 0.128192797303
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2018290/corr.grd 2015138_2018290 20150519 20181018 1248 8.205372532292998 0.132078766823
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2018302/corr.grd 2015138_2018302 20150519 20181030 1260 1.4738671635000031 0.131713762879
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2018362/corr.grd 2015138_2018362 20150519 20181229 1320 5.106275712776998 0.10055693984
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2019249/corr.grd 2015138_2019249 20150519 20190907 1572 4.643799681890997 0.119442403316
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015138_2019279/corr.grd 2015138_2019279 20150519 20191007 1601 2.5439421262969972 0.117818020284
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2015186/corr.grd 2015162_2015186 20150612 20150706 24 119.462990519382 0.314280807972
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2015210/corr.grd 2015162_2015210 20150612 20150730 48 2.299368241402 0.2700484097
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2015234/corr.grd 2015162_2015234 20150612 20150823 72 33.908546371195996 0.216358795762
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2015258/corr.grd 2015162_2015258 20150612 20150916 96 116.394307275704 0.218926876783
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2015282/corr.grd 2015162_2015282 20150612 20151010 120 50.108420054499 0.231981828809
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2015306/corr.grd 2015162_2015306 20150612 20151103 144 46.477332117161 0.164831265807
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2015330/corr.grd 2015162_2015330 20150612 20151127 168 24.390049879171002 0.154753908515
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2015354/corr.grd 2015162_2015354 20150612 20151221 192 44.313670677992995 0.144856184721
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2016037/corr.grd 2015162_2016037 20150612 20160207 240 41.899503702157 0.117639519274
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2016085/corr.grd 2015162_2016085 20150612 20160326 288 22.688076730816 0.161526426673
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2016109/corr.grd 2015162_2016109 20150612 20160419 312 35.913581463092996 0.189416229725
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2016133/corr.grd 2015162_2016133 20150612 20160513 336 96.91251987528 0.191745132208
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2016157/corr.grd 2015162_2016157 20150612 20160606 360 25.587876059095997 0.197294980288
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2016181/corr.grd 2015162_2016181 20150612 20160630 384 35.800742265775 0.187294632196
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2018314/corr.grd 2015162_2018314 20150612 20181111 1248 9.426214258282 0.137050643563
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2018326/corr.grd 2015162_2018326 20150612 20181123 1260 2.0036927011790002 0.105663105845
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2019105/corr.grd 2015162_2019105 20150612 20190416 1404 4.565066376122 0.10222029686
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2019231/corr.grd 2015162_2019231 20150612 20190820 1529 4.236076447197 0.125528141856
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015162_2019255/corr.grd 2015162_2019255 20150612 20190913 1553 1.440599790394 0.127668693662
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015186_2015210/corr.grd 2015186_2015210 20150706 20150730 24 121.76235876078401 0.462580442429
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015186_2015234/corr.grd 2015186_2015234 20150706 20150823 48 85.55444414818601 0.364882558584
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015186_2015258/corr.grd 2015186_2015258 20150706 20150916 72 3.0686832436780094 0.323105573654
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015186_2015282/corr.grd 2015186_2015282 20150706 20151010 96 69.35457046488301 0.361564397812
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015186_2015306/corr.grd 2015186_2015306 20150706 20151103 120 72.985658402221 0.179107263684
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015186_2016013/corr.grd 2015186_2016013 20150706 20160114 192 42.84233827045901 0.147373393178
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015186_2016061/corr.grd 2015186_2016061 20150706 20160302 240 34.475456759306 0.143267467618
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015186_2016133/corr.grd 2015186_2016133 20150706 20160513 312 22.550470644102006 0.238070785999
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015186_2016157/corr.grd 2015186_2016157 20150706 20160606 336 93.875114460286 0.243605971336
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015186_2016181/corr.grd 2015186_2016181 20150706 20160630 360 83.662248253607 0.248691171408
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015186_2016205/corr.grd 2015186_2016205 20150706 20160724 384 32.987286551500006 0.237253472209
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015186_2018230/corr.grd 2015186_2018230 20150706 20180819 1140 6.318502862575997 0.157872796059
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2015234/corr.grd 2015210_2015234 20150730 20150823 24 36.207914612597996 0.525354146957
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2015258/corr.grd 2015210_2015258 20150730 20150916 48 118.693675517106 0.304872512817
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2015282/corr.grd 2015210_2015282 20150730 20151010 72 52.407788295901 0.408011496067
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2015306/corr.grd 2015210_2015306 20150730 20151103 96 48.776700358563 0.177746549249
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2015330/corr.grd 2015210_2015330 20150730 20151127 120 22.090681637769002 0.221023216844
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2015354/corr.grd 2015210_2015354 20150730 20151221 144 46.613038919394995 0.168928965926
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2016037/corr.grd 2015210_2016037 20150730 20160207 192 39.600135460755 0.117702379823
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2016085/corr.grd 2015210_2016085 20150730 20160326 240 24.987444972218 0.224338546395
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2016109/corr.grd 2015210_2016109 20150730 20160419 264 38.212949704494996 0.249077320099
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2016157/corr.grd 2015210_2016157 20150730 20160606 312 27.887244300497997 0.294129282236
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2016181/corr.grd 2015210_2016181 20150730 20160630 336 38.100110507177 0.285730242729
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2016205/corr.grd 2015210_2016205 20150730 20160724 360 88.775072209284 0.274111002684
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2016229/corr.grd 2015210_2016229 20150730 20160817 384 33.61308825398 0.280370801687
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2018314/corr.grd 2015210_2018314 20150730 20181111 1200 7.12684601688 0.177350983024
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2018326/corr.grd 2015210_2018326 20150730 20181123 1212 4.303060942581 0.108253881335
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2019105/corr.grd 2015210_2019105 20150730 20190416 1356 2.2656981347200005 0.103343851864
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2019231/corr.grd 2015210_2019231 20150730 20190820 1481 6.535444688599 0.148752570152
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015210_2019255/corr.grd 2015210_2019255 20150730 20190913 1505 0.8587684510079998 0.150783166289
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2015258/corr.grd 2015234_2015258 20150823 20150916 24 82.485760904508 0.34672409296
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2015282/corr.grd 2015234_2015282 20150823 20151010 48 16.199873683303004 0.480032086372
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2015306/corr.grd 2015234_2015306 20150823 20151103 72 12.568785745965002 0.182341068983
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2015330/corr.grd 2015234_2015330 20150823 20151127 96 58.298596250367 0.217347159982
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2015354/corr.grd 2015234_2015354 20150823 20151221 119 10.405124306797 0.165898010135
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2016013/corr.grd 2015234_2016013 20150823 20160114 143 42.712105877727 0.144757211208
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2016085/corr.grd 2015234_2016085 20150823 20160326 215 11.220469640379996 0.218713536859
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2016109/corr.grd 2015234_2016109 20150823 20160419 239 2.0050350918969997 0.237090840936
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2016157/corr.grd 2015234_2016157 20150823 20160606 288 8.320670312099999 0.267828702927
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2016181/corr.grd 2015234_2016181 20150823 20160630 312 1.8921958945790038 0.276632517576
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2016205/corr.grd 2015234_2016205 20150823 20160724 336 52.567157596686 0.323485344648
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2016229/corr.grd 2015234_2016229 20150823 20160817 360 2.594826358617997 0.340119808912
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2016253/corr.grd 2015234_2016253 20150823 20160910 384 64.760485341299 0.32308229804
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2018302/corr.grd 2015234_2018302 20150823 20181030 1164 6.874665594237001 0.183737397194
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2019141/corr.grd 2015234_2019141 20150823 20190522 1368 3.0611920119109968 0.112673975527
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2019237/corr.grd 2015234_2019237 20150823 20190826 1464 8.856385134934996 0.160367935896
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015234_2019261/corr.grd 2015234_2019261 20150823 20190919 1488 4.277973371329999 0.149534538388
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015258_2015282/corr.grd 2015258_2015282 20150916 20151010 24 66.285887221205 0.399035274982
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015258_2015306/corr.grd 2015258_2015306 20150916 20151103 48 69.916975158543 0.252913981676
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015258_2015330/corr.grd 2015258_2015330 20150916 20151127 72 140.784357154875 0.233620598912
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015258_2015354/corr.grd 2015258_2015354 20150916 20151221 95 72.08063659771099 0.213144540787
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015258_2016013/corr.grd 2015258_2016013 20150916 20160114 119 39.773655026781 0.179008349776
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015258_2016061/corr.grd 2015258_2016061 20150916 20160302 167 31.40677351562799 0.151789203286
/Users/ellisvavra/Thesis/insar/des/f2/intf_all/2015258_2016133/corr.grd 2015258_2016133 20150916 20160513 240 19.481787400423997 0.210647821426
